Stg1 Pressure 1,Stg2 Pressure 2,Temp1-Temp2
29.42613,7.99197,51.2
34.72527,8.18375,51.2
35.4823,7.93936,51.2
30.37851,8.25736,51.2
34.43224,8.10229,51.2
36.48352,8.12879,51.2
35.40903,8.17609,51.2
37.46032,8.0644,51.2
29.37729,8.09973,51.2
35.53114,8.22988,51.2
29.42613,8.18532,51.2
34.70086,8.19297,51.2
31.30647,8.21986,51.2
35.31136,8.107,51.3
34.23687,7.98294,51.3
34.18803,8.20828,51.3
33.01587,8.23871,51.3
30.40293,7.98039,51.3
35.21368,8.24342,51.3
34.89622,8.25716,51.3
36.5812,8.17864,51.3
30.40293,8.15352,51.3
33.50427,8.18551,51.3
28.40049,7.83219,51.3
35.09158,7.44353,51.3
34.21246,8.18218,51.3
29.42613,7.7735,51.3
30.35409,8.11681,51.3
31.33089,7.98785,51.3
29.37729,8.08992,51.4
34.8718,7.6569,51.4
28.42491,7.95605,51.4
29.35287,7.46434,51.4
30.37851,8.32782,51.4
33.2845,7.48456,51.4
34.21246,8.11132,51.4
32.30769,8.18414,51.4
35.2381,8.19081,51.4
34.70086,8.16942,51.4
29.42613,8.24499,51.4
30.37851,7.55817,51.4
34.9939,7.96999,51.4
27.59463,8.24715,51.4
37.46032,8.15823,51.4
35.53114,8.08423,51.4
34.21246,8.06165,51.4
35.09158,8.23969,51.4
35.2381,7.93465,51.5
35.01831,8.20298,51.5
36.7033,8.10876,51.5
29.32845,8.14292,51.5
35.87302,8.20671,51.5
33.89499,8.26874,51.5
33.69963,8.02318,51.5
30.37851,7.05252,51.5
27.96093,8.29465,51.5
35.26252,8.21142,51.5
32.84493,7.04428,51.5
29.27961,7.85751,51.5
28.42491,8.29249,51.5
30.35409,7.95389,51.5
35.04274,8.13958,51.5
30.37851,7.78056,51.6
32.33211,8.12741,51.6
36.06838,8.2285,51.6
32.28327,8.21417,51.6
34.65202,8.18002,51.6
29.42613,8.1757,51.6
33.87057,8.19709,51.6
33.16239,8.02318,51.6
33.13797,8.12937,51.6
34.43224,8.06892,51.6
37.1917,7.08471,51.6
34.11478,8.24852,51.6
39.43834,6.99108,51.6
33.16239,8.26207,51.6
34.45666,8.1653,51.7
28.32723,8.01454,51.7
30.32967,8.18316,51.7
33.91941,8.03084,51.7
32.60073,7.41723,51.7
30.30525,7.3815,51.7
31.23321,8.05125,51.7
37.9243,7.66691,51.7
35.89744,8.12839,51.7
29.37729,8.1386,51.7
31.20879,8.13899,51.7
37.75336,7.60017,51.7
33.13797,8.29701,51.7
29.32845,8.23419,51.7
34.16362,8.12368,51.7
37.24054,7.38661,51.7
35.14042,8.15018,51.7
33.55312,7.95644,51.7
33.87057,7.29985,51.7
37.9243,8.18905,51.8
34.89622,8.13369,51.8
35.04274,7.97352,51.8
30.30525,8.02397,51.8
33.45543,8.21751,51.8
29.27961,7.75308,51.8
30.28083,7.99413,51.8
30.30525,7.86065,51.8
34.18803,7.93662,51.8
30.18315,8.22202,51.9
29.37729,8.16961,51.9
30.42735,8.11465,51.9
30.37851,7.8793,51.9
35.01831,7.97018,51.9
35.6044,8.09385,51.9
35.3602,7.57897,51.9
34.82296,8.12427,51.9
33.52869,8.15489,51.9
30.32967,8.19101,51.9
34.11478,8.23164,51.9
33.89499,8.1861,51.9
32.38095,8.13821,51.9
33.11355,7.78292,51.9
34.21246,8.22752,51.9
35.70208,8.09738,51.9
32.89378,7.69871,52
35.40903,8.10032,52
35.4823,8.20514,52
35.82418,7.32674,52
30.40293,8.21594,52
35.75092,7.84299,52
31.18437,8.15411,52
34.84738,8.1812,52
37.41148,7.58545,52
36.0928,7.81963,52
28.42491,8.18453,52
34.94506,7.61175,52
34.92064,8.09758,52
34.67643,7.06626,52
34.5055,8.1861,52
33.91941,8.15705,52
35.21368,7.4614,52
34.48108,8.22359,52
30.40293,8.1384,52
33.38218,8.12977,52
35.77534,8.15803,52.1
30.37851,7.8369,52.1
28.93773,8.3292,52.1
37.48474,7.04172,52.1
34.06594,7.64768,52.1
34.70086,7.874,52.1
36.72772,7.05272,52.1
32.03907,8.09385,52.1
31.33089,8.11956,52.1
36.75214,8.24322,52.1
34.96947,8.07539,52.1
29.42613,7.95624,52.2
29.42613,7.13928,52.2
30.37851,8.07343,52.2
29.37729,8.3765,52.2
34.89622,8.21123,52.2
33.21124,8.04752,52.2
38.68132,8.25441,52.2
32.89378,8.13821,52.2
34.31013,8.17845,52.2
30.35409,8.17491,52.2
29.40171,7.80863,52.2
37.02076,8.16922,52.3
35.53114,8.17256,52.3
29.40171,8.1331,52.3
33.91941,8.27718,52.3
36.53236,8.17217,52.3
31.35531,7.84986,52.3
34.11478,7.4455,52.3
28.59585,8.276,52.3
31.18437,7.88283,52.3
35.6044,8.22674,52.4
36.72772,7.27433,52.4
30.10989,8.24381,52.4
35.89744,8.14979,52.4
34.8718,8.00434,52.4
33.30891,8.1439,52.4
34.21246,8.20357,52.4
34.79854,8.18532,52.4
29.32845,7.51812,52.4
34.60318,8.16726,52.5
30.28083,8.01651,52.5
31.15995,7.45158,52.6
30.69597,8.09659,52.6
29.32845,8.24224,52.6
34.57875,8.05694,52.6
30.89133,8.18767,52.6
29.42613,7.94918,52.6
34.09035,8.19219,52.6
33.99268,7.90894,52.6
34.70086,7.22761,52.6
30.32967,8.1916,52.6
29.37729,8.18453,52.6
29.74359,8.21888,52.7
37.02076,8.08953,52.7
34.16362,7.89186,52.7
30.25641,7.81256,52.7
28.40049,7.57093,52.7
35.92186,8.1229,52.7
35.62882,7.86909,52.7
35.28694,8.17295,52.7
36.60562,7.49378,52.7
35.116,8.14802,52.7
31.28205,7.98176,52.7
32.13675,7.72482,52.7
30.23199,8.15313,52.7
28.22955,8.23164,52.8
32.89378,8.23125,52.8
29.30403,8.27286,52.8
37.46032,8.14861,52.8
34.96947,8.06244,52.8
29.37729,8.15234,52.8
29.37729,7.80628,52.8
28.42491,8.16628,52.8
34.5055,7.89598,52.8
36.50794,8.02769,52.8
30.30525,8.01003,52.9
35.31136,8.12663,52.9
35.40903,8.08776,52.9
33.82174,8.16608,52.9
34.62759,8.25147,52.9
34.84738,7.96999,53
32.84493,7.92386,53
30.37851,8.09443,53
32.50306,8.21672,53
34.35897,7.55247,53
35.01831,8.0909,53
35.04274,8.12113,53
34.57875,7.71029,53
28.44933,8.14449,53
35.50671,8.15018,53.1
30.37851,7.9955,53.1
31.28205,8.1227,53.1
30.40293,8.08992,53.1
32.23443,8.06931,53.1
31.11111,8.16137,53.1
30.23199,8.18649,53.1
31.33089,8.17943,53.1
29.71917,7.94859,53.1
37.41148,8.14076,53.1
29.32845,8.14959,53.1
29.37729,8.10346,53.1
29.42613,8.16216,53.2
34.28571,8.25461,53.2
35.31136,8.1278,53.2
34.65202,8.17099,53.2
34.82296,8.05341,53.2
32.74725,8.12525,53.2
31.30647,7.43921,53.2
35.04274,8.25461,53.3
30.28083,7.95801,53.3
33.79731,7.84043,53.3
33.69963,7.97745,53.3
34.18803,8.25657,53.3
31.08669,7.4716,53.3
29.32845,7.49594,53.3
33.72406,7.98942,53.3
36.23932,8.05439,53.3
34.92064,7.06214,53.3
29.40171,8.24185,53.3
29.25519,8.21064,53.3
30.20757,8.09718,53.3
33.50427,8.1706,53.4
38.779,8.19749,53.4
29.37729,8.19631,53.4
30.35409,7.90384,53.4
33.79731,7.78724,53.4
35.7265,8.13212,53.4
32.25885,7.97705,53.4
29.79243,8.07206,53.5
30.81807,8.14802,53.5
32.23443,8.1916,53.5
33.72406,8.09188,53.5
29.20635,8.15803,53.5
37.60684,7.04977,53.5
33.57753,8.26953,53.5
33.94383,8.15214,53.5
33.18681,8.0434,53.5
35.06715,8.15293,53.5
34.96947,7.03898,53.5
33.13797,7.40624,53.5
28.35165,8.27169,53.6
34.62759,8.17118,53.6
36.04396,7.09158,53.6
33.60196,8.17511,53.6
33.21124,8.13566,53.6
34.62759,7.64081,53.6
33.38218,8.18159,53.6
30.35409,8.09758,53.7
31.35531,7.01307,53.7
29.37729,8.14606,53.7
31.28205,8.13978,53.7
27.42369,8.08187,53.7
34.0171,8.11976,53.7
34.84738,7.81079,53.7
34.9939,8.0222,53.7
35.116,7.84593,53.7
34.84738,8.17295,53.7
34.82296,8.19572,53.7
35.18925,7.77546,53.7
33.57753,7.23546,53.8
35.09158,8.21653,53.8
33.18681,8.18434,53.8
28.42491,8.21849,53.8
35.67766,7.87498,53.8
28.30281,7.25019,53.8
27.05739,8.01906,53.8
28.27839,7.7415,53.9
35.70208,7.68693,53.9
33.23566,8.09424,53.9
28.40049,7.66711,53.9
31.74603,8.08756,53.9
34.09035,8.1651,53.9
28.40049,8.2338,53.9
34.65202,8.20279,53.9
29.35287,8.1812,53.9
28.27839,7.49673,54
30.30525,7.64257,54
35.06715,7.97372,54
35.89744,8.08913,54
30.86691,8.21319,54
34.18803,8.03653,54
28.40049,8.25088,54
34.09035,7.88362,54.1
32.57631,8.12957,54.1
35.01831,8.11976,54.1
33.23566,7.80844,54.1
34.5055,8.02809,54.1
34.23687,7.419,54.1
31.25763,7.82159,54.2
29.30403,8.26953,54.2
28.30281,7.73974,54.2
34.77412,8.09227,54.2
33.23566,8.24008,54.2
35.89744,8.05243,54.2
30.62271,7.81413,54.2
30.15873,7.24508,54.2
34.21246,8.033,54.2
29.27961,8.06754,54.2
33.52869,7.3923,54.2
31.30647,8.09306,54.3
33.11355,7.2867,54.3
29.40171,8.08992,54.3
27.32601,8.15725,54.3
30.28083,8.26697,54.4
29.25519,8.18453,54.4
28.27839,7.94368,54.4
29.35287,8.19553,54.4
29.37729,8.14547,54.4
28.37607,8.12133,54.4
28.40049,8.10503,54.5
33.21124,8.15214,54.5
35.04274,8.17688,54.5
38.14408,7.48868,54.6
29.35287,7.84887,54.6
35.14042,8.15607,54.6
35.26252,8.15921,54.6
28.35165,8.18787,54.6
33.26007,8.0962,54.6
28.42491,7.70813,54.7
33.84615,8.11347,54.7
34.21246,7.82218,54.8
34.3834,8.09797,54.8
34.74969,8.17452,54.8
32.89378,7.88735,54.9
33.38218,7.56091,54.9
33.43102,8.05341,54.9
33.13797,7.89795,54.9
29.40171,8.07049,54.9
34.67643,7.92818,55
33.23566,8.19553,55
27.93651,7.63531,55.1
29.27961,8.01337,55.1
38.07082,7.89441,55.1
28.35165,7.86438,55.2
32.86935,7.99786,55.2
32.91819,7.64198,55.3
31.23321,8.00708,55.4
29.37729,7.08177,55.4
33.43102,8.06283,55.5
28.05861,7.77958,55.5
34.62759,8.0856,56
33.18681,8.17923,56
36.72772,8.19847,56.1
28.37607,7.89618,56.2
